X1,X2,X3,TARGET
0.8203886273381611,0.1204401621785975,500.97544523525346,450886.15622394584
0.42624211950932445,1.4455538831831583,500.41225011729756,450375.6649694422
0.5072168103497068,0.13873836858497568,500.2319935200829,450213.909224439
0.9200903227433622,-0.26834725664013753,500.67613595996886,450617.71099274576
0.7753661938424673,0.6422932564827921,500.87652274720944,450796.7656092753
0.7807530460699185,1.366774584644645,500.82842164363205,450753.668479654
0.10577365281491813,0.5546845915343359,500.78441995368536,450707.22371142905
0.8343713726816792,1.2309472226293419,500.8831313791737,450803.500936916
0.6239423860351591,-0.8674027383075983,500.7274337405021,450660.8247682234
0.7950251253307099,-0.9331990771856726,500.55340579703886,450505.9110745442
0.07964269463594342,0.7669661366563454,500.5114662924479,450461.33403715363
0.7047734860110719,-0.3093014913563834,500.92644034832455,450840.85299770546
0.38997268953544195,0.23230449201676232,500.93409546800143,450844.6983950007
0.4539041946479069,1.9610117172864707,500.90965960762344,450823.6746473885
0.9468991628523006,-0.3815444633435067,500.90476710200653,450823.77567085763
0.22798558450745177,0.4419539574535943,500.5610239177382,450507.32696894725
0.7126049187541801,-0.5920137448561584,500.7699664686096,450700.0160952728
0.2527110160199808,0.05087604696777888,500.7750677636402,450700.1380036211
0.4774457215191191,0.9449153744181679,500.22527739631755,450207.778598327
0.04390691711862704,0.7370981949217706,500.70247812593425,450632.8756903235
0.39774673620130097,1.023139435027452,500.83509729547217,450755.82286448753
0.06144034621013428,1.0466643592773635,500.1400008590678,450126.9172806941
0.09214587591305734,-0.14443656769309526,500.1858348231558,450168.18141290016
0.0799728578547032,-1.6294176609854547,500.43687276628884,450393.7026765711
0.3598125524122465,0.6845294169395479,500.2541635421653,450232.5309740216
0.5444401547848372,0.7308048264200425,500.9200269529201,450833.65440259746
0.8833107115571004,-0.00884815130971837,500.0646340638453,450067.0810494785
0.9726066440062617,-1.400007629139477,500.71475647785314,450652.79910171626
0.5911657122246416,1.6108361647000744,500.9195504715139,450833.89950631745
0.26062794762051145,1.3895444928832448,500.2351483159548,450214.61652778334
0.8701091832317661,-1.349031665301275,500.42425119166825,450390.2937244345
0.9833044655262182,-0.8901159004596588,500.2722384838948,450254.67341614584
0.2946932232209325,1.7602502309384243,500.6926134814878,450626.74099378043
0.9801787906474901,-0.023219861601972137,500.68258554818675,450624.16100274597
0.9317052835659723,1.4130182826691287,500.0051174770382,450014.2539855953
0.11318004278232097,-1.401407464271836,500.62349868989935,450562.01281335886
0.4198337527433348,0.4322187391371871,500.2647575075732,450242.66245322727
0.7410339966548487,-0.37071002105721684,500.2462554178222,450229.01436779054
0.04554505207442461,1.4531369493916806,500.20938033045593,450189.25879245973
0.7933089351288499,-0.5488303278432366,500.34494562777127,450318.3188370187
0.04991825784150061,1.9684368787817206,500.360702329746,450325.5836157284
0.08663580113791147,-2.261703983571432,500.78838020480805,450710.0446582102
0.2573851948500109,-0.7765093928434273,500.39353998970915,450356.6742066111
0.002982520900044028,-2.0955669215413137,500.2220648991005,450199.4915985299
0.9211554410888436,-0.5762548955541308,500.2369309236174,450222.42352987383
